Product Page,Product URL,Title,Description,Product Type,Tags,Categories,Visible,Hosted Image URLs,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Weight,Length,Width,Height,Stock
/shop/home-fragrance-and-candlelight/,Astier-de-Villate-Alger-Scented-Candle-BGEALG10,Astier de Villate Alger Scented Candle BGEALG10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: A North African city with Parisian overtones. Whitewashed Haussmanian facades, Persian blinds painted blue, overwhelming heat, a touch of sulphur in the air. From trembling arcades rise delicious perfumes of white campion, privet flowers, wild jasmine, and bitter orange with its acidic notes spiced with a hint of chilli.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967e745579fb3a012774377/1547526016600/BGEALG10+-+%5BB%5D%5B2010-08-31%5D.jpg,88,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Grand-Chalet-Scented-Candle-BGEGCH10,Astier de Villatte Grand Chalet Scented Candle BGEGCH10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: Lost in Swiss Alpine pastures, at the heart of a small and peaceful village, stands the imposing and magnificent wooden structure of the Grand Chalet. It was here, in this unique landscape with its healing climate, that the painter Balthus made his home, enchanted by the fragrances of milk, honey and hints of citrus from the ancient lime trees that surrounded his studio. Today, like a wonderful memory, his favourite perfume fills this place once again.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967ecf0a803bbe982be1e37/1547525823822/BGEGCH10+-+%5BB%5D%5B2014-05-07%5D%5B3-3%5D.jpg,90,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Hollywood-Scented-Candle-BGEHLL10,Astier de Villatte Hollywood Scented Candle BGEHLL10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: A new mythical fragrance rises over Sunset Boulevard: a delicate dusting of iris and patchouli leads us down the yellow brick road of Hollywood studios, blending with the sunny cedarwood, eucalyptus and vetiver scents of Southern California's luxuriant vegetation.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967ee43e45a7ceb6bbb7b58/1547526007336/BGEHLL10+-+%5BB%5D%5B2014-01-23%5D.jpg,91,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Honolulu-Scented-Candle-BGEHNL10,Astier de Villatte Honolulu Scented Candle BGEHNL10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: Aloha Sunshine: the opulent fragrance of white gardenia reveals its many facets through slightly acidic notes of Californian lemon and heady Ylang-Ylang essence. Vanilla adds to this voluptuous blend with a sweet touch of sunshine.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967ef1f36e5d3d8fa862c4c/1550633993949/BGEHNL10+-+%5BB%5D%5B2015-02-04%5D%5B1-2%5D.jpg,92,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Jerusalem-Scented-Candle-BGEJRS10,Astier de Villatte Jerusalem Scented Candle BGEJRS10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: A wild-smelling pilgrimage through the celestial city, bounded by its ramparts. Following the paths to the sacred sites: The holy Sepulchre, The Wailing Wall, The Garden of Olives. Within the spire of church-incense dissolves the dark and secret emanations of oud, cedar wood and nutmeg, followed by the lighter, more vegetal gum resin and cypress.</p><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967ef8ce6f2e17cc9df9a46/1547526036011/BGEJRS10+-+%5BB%5D%5B2010-08-31%5D.jpg,93,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Mantes-la-Jolie-Scented-Candle-BGEMNT10,Astier de Villatte Mantes-la-Jolie Scented Candle BGEMNT10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: Unabashed citrus notes of Mentha citrata, crunchy green-stem notes with fragrant accents, and the instant freshness of eucalyptus recreate a display of fresh herbs, transporting you to a village market.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f17f9de4bb8173b5a720/1547526055092/yklgvuna6ytlw9lp0ag9.jpg,96,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Namche-Bazar-Scented-Candle-BGENMC10,Astier de Villatte Namche Bazar Scented Candle BGENMC10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: Black tea with a touch of tobacco, dry hay, slightly smoky. Patchouli, South American mate and musk can also be identified. The incense vapours mix with the soft, fresh verbena and aromatic lavandin.</p><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f2c52e69cfb7b10d30df/1547525870199/ktixigbl47w5vchrtg7l.jpg,97,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Naples-Scented-Candle-BGENAP10,Astier de Villatte Naples Scented Candle BGENAP10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: The tasty sensation of a slice of pastiera and an expresso at  Scaturchio, the best pastry bar in Naples. Delicious almond, orange  blossom and Ylang-Ylang, lightened by a refreshing touch of petitgrain  and neroli.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f34dbe65942fef7d5915/1547525725544/wevkwcfjqwpujvec4ijs.jpg,98,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Opera-Scented-Candle-BGEOPR10,Astier de Villatte Opera Scented Candle BGEOPR10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: The splendour of the Palais Garnier. Ballet movements in the Great Hall:  entrechats, pas de deux, ronds de jambes upon sumptuous parquet floors,  polished with beeswax. Richly upholstered foyers reach to the very roof  of the Opera, where thick streams of honey are collected from hives  which spread the giddying notes of beeswax absolute, made sublime by  minute additions of sandlewood and styrax resin.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f3fe5016e1ddec8b4bae/1547525844903/BGEOPR10+-+%5BB%5D%5B2010-08-31%5D.jpg,99,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Oulan-Bator-Scented-Candle-BGEOLN10,Astier de Villatte Oulan Bator Scented Candle BGEOLN10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: In the rough: soft leather infused with tobacco, incense, ambergris and  angelica root essence. An escape into the wild desert steppe.</p><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f45ee58c627344b560ad/1547608845537/wafvwgkvy0bjocyvkqw1.jpg,100,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Provincetown-Scented-Candle-BGEPRV10,Astier de Villatte Provincetown Scented Candle BGEPRV10,"<p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">H 4” x W 3.5” x D 3.5</p><p style=""white-space: pre-wrap;"">Scent: Endless sandy beaches and wild vegetation surround the New England  artist enclave of  Provincetown. Intoxicating fresh air and sea mist  combine with the scents of wild berries, beach grass,wintergreen and  cedar that have grown for millennia around the dunes and salty  marshlands.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967f6acebbd1a441206619e/1547525956457/BGEPRV10+-+%5BB%5D%5B2013-09-05%5D.jpg,101,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Astier-de-Villatte-Rue-Saint-Honore-Scented-Candle-BGERSH10,Astier de Villatte Rue Saint Honore Scented Candle BGERSH10,"<p style=""white-space: pre-wrap;"">3.5 x 3.5 x 4</p><p style=""white-space: pre-wrap;"">These luxe candles are crafted from natural vegetable wax and carefully scented with pure soy oil. They're hand poured into simple glass jars and paired with a cotton wick. Each candle is finished with a label, printed by France's last remaining typesetter and featuring a unique image representative of the location it's meant to evoke. Approximately 60 hours burn time.</p><p style=""white-space: pre-wrap;"">Scent: Late afternoon. The boutique door opens on to the asphalt of Old Paris.  An enticing scent immediately floods the premises. A powdery cloud, a  few delicate green notes and a jasmine rose accord merge deliciously  with the amber and leather atmosphere.</p>",PHYSICAL,,"Scented, Astier De Villatte",TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5967fbd4ebbd1a4412069f93/1547525776448/BGERSH10+-+%5BB%5D%5B2009-09-02%5D.jpg,102,,,,,,,83.00 USD,0.00 USD,,1,3.5,3.5,3.9,Unlimited
/shop/home-fragrance-and-candlelight/,Marguerite-Incense-Holder-ENCMRG1,Marguerite Incense Holder ENCMRG1,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.</p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $95.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 2 x 2 x 2.6</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,,Accessories,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5968c8f837c581fe0f931c23/1547609074868/ENCMRG1+-+%5BB%5D%5B2014-01-14%5D.jpg,106,,,,,,,95.00 USD,0.00 USD,,1,2,2,2.6,Unlimited
/shop/home-fragrance-and-candlelight/,Grand-Chalet-Cat-Candle-Lid-for-Glass-Candles-CVRGCH1,Grand Chalet Cat Candle Lid for Glass Candles CVRGCH1,"<p style=""white-space: pre-wrap;"">Starting with black terracotta, each piece is finished with a milky glaze that amplifies the unique character of the clay, celebrating its imperfections and ensuring that no two pieces are exactly alike.<br></p><ul data-rte-list=""default""><li><p style=""white-space: pre-wrap;"">Price: $96.00</p></li><li><p style=""white-space: pre-wrap;"">Dimensions: 3.7 x 3.7 x 3.1</p></li><li><p style=""white-space: pre-wrap;"">To Purchase: Email us at hello@dixonrye.com or call the shop at 404-883-3939 and we'll be happy to help you with your order.</p></li></ul>",PHYSICAL,,Accessories,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5968bcaf1b631bfd88fae642/1547609045658/CVRGCH1+-+%5BB%5D%5B2014-09-03%5D.jpg,107,,,,,,,96.00 USD,0.00 USD,,1,3.7,3.7,3.1,Unlimited
